Entrez_ID,Gene,scBAT_counts,iBAT_counts,WAT_counts,BAT1_int_Wu,BAT2_int_Wu,BAT3_int_Wu,beige1_int_Wu,beige2_int_Wu,beige3_int_Wu
215449,Rap1b,1648,1424.3333,6192.3333,4249.54,3590.55,4346.77,4914.05,2840.7867,2786.7533
215456,Gpat2,9.6667,9.6667,18.3333,14.85,5.37,2.81,2.43,13.22,10.06
215472,Gm4792,0,0,0,3.04,10.15,2.57,10.46,20.36,1.8
215474,Sec22c,237.6667,195.6667,856.6667,94.895,86.87,101.175,86.065,80.155,66.36
215476,Prr14l,658,576.6667,2001.6667,295.235,302.805,347.97,390.97,260.315,367.505
215512,Fam117a,840.6667,712.3333,1264.6667,1081.23,1017.44,787.55,669.69,1319.31,977.14
215615,Rnpep,1009.3333,868.6667,1576.3333,272.6,327.1,300.06,281.77,327.6,518.37
215627,Zbtb8b,0.66667,0,0.66667,14.02,19.12,21.24,18.96,42.22,29.71
215632,Psd4,56.3333,39,3253.6667,26.18,43.2,19.615,35.59,51.805,24.805
215653,Rassf2,511.3333,325.3333,5713.6667,39.1067,30.5933,54.2967,121.4967,65.57,67.14
215690,Nav1,754.3333,715,1999,241.6525,227.77,261.095,168.155,156.7375,458.465
215693,Zmat1,292.3333,293,419.3333,218.3,151.84,134.41,82.28,62.28,111.04
215705,Arrdc1,158.6667,146.6667,1035.3333,58.7567,64.6033,75.8467,50.64,76.2033,52.36
215707,Ccdc92,4.6667,7,78.3333,124.67,94.31,80.8,67.32,69.86,97.76
215708,Fam73a,109.6667,103,449.3333,32.415,39.245,35.32,26.31,27.37,38.92
215723,Mfsd6l,4.3333,4.6667,6,27.13,20.4,43.13,26.72,33.69,28.73
215748,Cnksr3,186.6667,193.3333,559.3333,726.86,779.27,807.45,330.98,747.25,557.25
215751,Ginm1,4710.3333,4778,4700,2881.29,3158.655,3210.71,2065.715,1826.78,2862.155
215772,Adgb,2.6667,4.3333,68.6667,24.15,27.46,43.73,130.82,16.33,16.25
215789,Phactr2,659.3333,740,1459.3333,56.3567,48.8533,36.7333,44.6267,53.8833,35.7733
215798,Gpr126,90,56.3333,306.3333,11.005,11.96,12.86,4.095,13.51,10.375
215814,Ccdc28a,70.6667,69.3333,181.6667,77.1533,86.59,104.3467,79.14,90.4533,57.4333
215819,Nhsl1,91.3333,45.3333,273.6667,38.18,36.995,32.1625,29.6175,37.5725,24.8275
215821,D10Bwg1379e,21.6667,1.3333,8.3333,11.955,4.77,11.245,8.87,8.8,2.475
215890,Clvs2,0,0,0,11.585,16.77,26.82,16.51,32.11,20.58
215900,Fam26f,47.6667,41,425.3333,103.79,28.48,39.01,13.2,16.02,22.24
215919,Rfpl4b,1,0.66667,0,4.09,1,3.25,7.84,1,1
215928,BC021785,3,6.3333,6.6667,13.54,16.44,13.56,9.91,12.435,8.285
215929,AI317395,205.6667,246.6667,68.6667,27.365,23.035,50.98,17.655,13.14,12.545
215951,Lace1,2636.6667,2634.6667,628.6667,252.13,177.56,152.86,145.98,128.89,154.24
215999,Mcu,436.6667,426.6667,427.6667,208.66,192.42,283.96,250.565,277.025,198.035
216001,Micu1,1444,1336.6667,1574.3333,199.29,180.89,239.5,166.46,217.8,163.31
216011,Lrrc20,248.3333,219,234.3333,144.66,189.82,342.57,105.89,133.66,67.77
216019,Hkdc1,0.33333,0,0,5.64,4.725,4.485,16.575,6.055,2.49
216021,Stox1,17,20.6667,40,16.63,3.12,10.35,3.62,11.45,30.6
216028,Lrrtm3,0,1,4,12.52,7.495,11.0525,11.7775,11.9575,15.8925
216033,Ctnna3,7.6667,5.6667,15.6667,12.49,9.77,12.395,9.695,4.71,7.63
216049,Zfp365,4,4.6667,80.3333,197.13,160.06,212.23,227.55,182.28,183.495
216080,Ube2d1,386,320.6667,867,450.01,741.68,590.56,631.97,618.67,530
216119,Ybey,135,109.6667,145.3333,18.1,14.08,13.93,6.9,10.83,17.65
216131,Trappc10,2003.6667,1972.6667,2761,1277.69,934.39,1209.6,829.62,977.48,1078.87
216134,Pdxk,2492,2350.3333,2537.3333,1163.3867,949.44,1318.5267,578.6767,818.52,722.65
216136,Ilvbl,668,608.6667,1113.6667,245.16,155.485,149.46,224.73,292.235,185.735
216148,Shc2,67.3333,47,150.6667,23.3867,18.52,25.0733,47.4067,25.3233,21.72
216150,Cdc34,1981.6667,1760.6667,1357.6667,3451.36,3240.69,2689.76,2169.78,3616.65,2205.2
216151,Polrmt,841.6667,883.3333,840,267.43,213.815,226.26,195.085,270.45,214.365
216154,Med16,661,605.3333,950,268.63,160.67,236.4,188.8,250.67,223.04
216156,Wdr18,1120,1066.6667,1152.3333,179.56,139.1025,171.0075,171.8575,191.02,145.0325
216157,Tmem259,3211.6667,3431.6667,3146.3333,2664.13,2387.04,2865.04,3022.53,3057.58,2202.15
216161,Sbno2,1874.6667,2095.3333,2988.3333,103.975,94.4175,116.8225,82.5375,42.135,109.795
216166,Plk5,1.6667,0.33333,2.3333,14.65,2.91,8.14,14.27,14.04,1.78
216177,AU041133,19,13,163.3333,53.5,58.245,32.58,71.365,37.175,67.965
216188,Aldh1l2,123.3333,30.6667,66.6667,1470.89,2329.84,3832.95,433.88,1046.3,454.4
216190,Appl2,652.3333,622,1536.3333,733.04,851.48,1108.63,393.65,435.99,623.88
216197,Ckap4,148.3333,120.6667,676,1067.57,1452.9225,1899.055,1147.92,945.8,911.1625
216198,Tcp11l2,765.3333,764,2011.3333,453.13,713.51,655.18,329.88,325.02,259.02
216225,Slc5a8,39.3333,1,0.66667,4.35,6.61,6.51,5.12,16.01,3.06
216233,Socs2,448,265.3333,855,1166.26,828.0333,1652.685,390.8733,599.9533,820.1267
216238,Eea1,1194.3333,1111.3333,1944.6667,1761,1537.15,1703.73,1487.06,762.11,987.14
216274,Cep290,112,102,208.3333,84.15,66.42,46.92,85.73,43.12,54.41
216285,Alx1,1,0.66667,0.33333,10.7,8.215,8.505,9.245,4.445,11.425
216292,Mettl25,100,93.6667,220.3333,127.86,104.71,68.94,119.66,85.93,80.34
216343,Tph2,1.3333,3,28,5.7,7.89,7.13,11.86,11.72,2.2
216344,Rab21,1500.6667,1563.6667,1995,2237.645,2077.65,2177.55,2113.86,1199.29,1706.6
216345,Zfc3h1,1162.6667,1202,3089,605.43,604.14,485.85,333.46,246.5,511.74
216350,Tspan8,19.3333,7.6667,8.6667,12.94,16.228,15.486,15.508,25.136,22.408
216363,Rab3ip,1068.3333,1256.3333,767.6667,260.595,256.245,428.12,341.89,225.35,146.195
216393,D930020B18Rik,0.33333,0,2.6667,42.98,26.67,37.74,26.2,44.96,29.62
216395,Tmem5,1010.3333,999.3333,839.6667,1535.24,1396.43,1528.25,1113.31,1132.33,1141.23
216438,9-Mar,44.3333,46.3333,65.3333,21.85,40.015,48.27,47.35,33.87,33.33
216439,Agap2,189,209,1232,22.56,35.43,13,19.41,19.03,4.12
216440,Os9,2093.3333,1643.6667,5675,747.54,658.35,896.425,474.085,683.625,563.25
216441,Slc26a10,435.3333,527.3333,139.3333,17.92,9.21,14.21,10.15,8.51,4.94
216443,Mars,1962.3333,1756.3333,1880.3333,1033.88,1180.94,1411.19,943.46,774,1034.72
216445,Arhgap9,84.3333,63,2547.3333,8.28,12.5275,10.78,4.9425,14.7475,14.215
216454,BC089597,0.66667,0,0,1,1.44,11.26,4.78,10.91,1
216456,Gls2,3.6667,4.6667,9,49.98,66.37,102.85,45.89,43.74,57.23
216459,Myl6b,193,198.6667,169.3333,24.62,58.52,51.97,41.42,27.53,50.5
216505,Pik3ip1,344,369.3333,1302.3333,183.285,118.39,179.37,109.41,68.045,113.335
216516,Ccdc157,428.3333,455.6667,477.6667,141.94,85.77,128.68,98.75,124.26,113.02
216527,Ccm2,1178.6667,1093.6667,2959.3333,730.4767,700.37,681.7233,1122.7267,1305.82,707.5967
216543,Cep68,1088.6667,1227.6667,1513,122.116,73.208,68.92,163.61,68.66,97.34
216549,Aftph,1259.3333,1168,2434.6667,333.72,228.156,272.866,290.904,224.812,190.154
216551,Lgalsl,619.3333,568.3333,740.3333,1345.755,1233.89,1272.195,812.465,1046.1,829.52
216558,Ugp2,5461.3333,5211.3333,3405.3333,3071.454,3187.296,3004.234,3345.424,2389.654,3814.9
216560,Wdpcp,88.6667,64,264.3333,33.08,43.155,32.3,34.76,47.16,30.59
216565,Ehbp1,288.3333,245.6667,478.6667,510.83,607.14,1049.33,428.89,518.81,393.58
216578,Papolg,258,276.3333,961.6667,167.63,153.31,174.37,222.415,107.64,165.57
216613,Ccdc85a,579,639.6667,561.6667,52.895,14.375,17.715,23.635,15.915,37.195
216616,Efemp1,456.6667,238,1630.3333,358.19,16.67,6.12,5692.42,4039.04,2553.45
216643,Gabrp,0,0,0,64.48,74.965,55.345,43.695,64.605,39.24
216705,Clint1,1201,1027.6667,3427,1350.52,1598.96,1832.505,1289.7,927.335,871.49
216724,Rufy1,533.6667,520.6667,1006.3333,111.01,57.44,79.69,88.97,70.44,61.24
216725,Adamts2,322,234,1689.6667,932.8233,887.9667,3046.1033,929.7467,758.12,725.93
216739,Acsl6,11,4.6667,3.6667,18.11,22.35,19.815,13.72,44.675,23.8
216742,Fnip1,1740.6667,1643.6667,1774,607.5633,438.95,432.5767,572.9233,250.73,352.3833
216749,Nmur2,0,0,0,2.23,1.2,1,1,1.36,1
216760,Mfap3,600.3333,537.6667,1557.3333,228.5067,223.9133,261.3267,383.64,203.4367,292.1467
216766,Gemin5,580,450.6667,934,138.7067,94.2433,112.29,105.5533,114.1033,114.7433
216767,Mrpl22,581.6667,571.3333,454.3333,1304.17,928.68,712.2,1470.23,1733.93,1299.6
216792,Iba57,554,526,404,35.41,28.765,35.685,43.105,28.25,31.25
216795,Wnt9a,48.6667,58.3333,81,36.995,33.725,67.325,33.42,27.195,23
216799,Nlrp3,8.6667,8,68.6667,136.49,57.05,159.22,286.71,141.2,15.82
216805,Flcn,3871.3333,4303.3333,1875.3333,657.2933,423.5867,588.79,464.4033,402.7033,337.7133
216810,Tom1l2,2553.3333,2537.3333,2255,233.24,225.3175,305.9275,156.6625,248.085,177.295
216820,Dhrs7b,2915.3333,2615.6667,2099.3333,265.1,169.225,140.925,147.705,161.735,175.455
216821,Tmem11,1147,1104.6667,809,744.43,741.49,681.34,1050.68,1112.33,696.5
216825,Usp22,953.3333,841,1771.6667,599.68,687.475,1191.815,719.85,641.535,624.635
216829,Mmgt2,50.3333,23.3333,287.3333,59.03,41.62,118.02,61.51,43.57,41.51
216831,Arhgap44,47.3333,26.6667,82.6667,179.07,112.74,88.03,134.36,407.77,204.7
216835,Usp43,61.3333,60.6667,61,13.155,12.95,9.92,6.58,18.18,11.525
216846,Cntrob,201.6667,209.6667,413.6667,129.39,103.05,130.99,99.57,116.55,111.52
216848,Chd3,2035,1878.3333,6582.3333,153.79,87.77,113.94,157.16,128.78,100.98
216850,Kdm6b,1766,1961.3333,1834,598.24,174.3867,707.6467,873.21,252.96,379.3833
216853,Wrap53,393,442,410.3333,54.91,38.7,50.34,51.09,32.255,25.74
216856,Nlgn2,130.3333,133.6667,427.3333,218.335,159.38,317.795,314.695,317.445,227.67
216858,Kctd11,232.6667,200.6667,337.6667,1350.95,787.54,575.45,759.97,1113.85,854.42
216859,Acap1,48,53.6667,3825.3333,40.0525,50.9525,58.2,44.35,65.09,47.135
216860,Neurl4,1591.6667,1671,1822.6667,186.72,137.89,168.44,178.16,188.69,149.98
216864,Mgl2,361.3333,206,917.3333,31.49,19,28.25,49.21,6.24,35.6
216867,Slc16a11,26,26.6667,17.6667,213.63,201.83,224.47,227.66,344.38,171.28
216869,Arrb2,204.6667,206.3333,1939,110.03,75.7,110.61,94.965,85.72,115.22
216873,Spag7,897.3333,898.3333,1093.6667,617.53,582.11,543.72,632.48,952.83,564.03
216874,Camta2,1411.3333,1584,1973.6667,187.38,84.97,158.53,191.2,169.92,139.14
216877,Dhx33,1046.6667,848.6667,1413.6667,314.93,208.3,273.1,292.76,202.455,202.73
216881,Wscd1,77.6667,82.3333,77.6667,15.655,25.195,24.205,10.515,25.315,15.645
216892,Spns2,412,307,1452.3333,29.16,39.51,37.44,13.05,39.53,12.92
216961,Coro6,229,260.6667,182.3333,68,133.42,136.82,28.32,71.87,46.265
216963,Git1,1135.6667,1091.3333,1731.3333,130.9,172.52,211.1,190.08,267.96,108.55
216964,Trp53i13,222.3333,211.3333,467,239.22,210.51,496.87,225.46,400.32,240.17
216965,Taok1,2881,3004.6667,4630.6667,367.24,270.28,353.9843,397.0014,216.62,330.4729
216971,Fam222b,363,327,380.3333,63.6333,47.3867,92.6133,80.4833,69.07,53.6767
216974,Proca1,1112.6667,1134,752,89.12,49.43,25.91,17.96,24.6,26.22
216984,Evi2b,45,41.6667,2145.6667,42.58,42.6,36.33,6.86,53.17,26.95
216987,Utp6,908.6667,823.6667,1752,335.3467,228.1867,216.5633,330.7933,279.2533,389.4567
216991,Adap2,163.3333,135,563.6667,41.55,12.62,39.47,14.81,31.2,27.605
217011,Nle1,92.3333,83,367.3333,232.09,201.75,221.81,318.7,252.53,275.51
217012,Unc45b,522,506.3333,532,16.77,6.65,15.17,4.06,12.04,21.13
217026,Heatr6,378,327.6667,1168,98.8733,90.2217,115.5417,107.3933,91.9433,151.055
217030,Synrg,1314.6667,1126.3333,2490,67.445,142.91,69.63,75.59,189.09,92.755
217031,Tada2a,149,138,262,233.93,222.54,207.71,249.06,144.19,253.47
217038,Mrm1,532.3333,583.3333,441.6667,308.96,196.89,189.83,190.8,181.73,278.07
217039,Ggnbp2,2062,1959,3353,660.5933,770.1,926.7733,750.0967,605.0533,739.8267
217057,Ptrh2,596,524,615.6667,358.575,329.31,275.33,332.325,481.705,529.045
217066,Gm15698,0,0,6.6667,34.33,20.47,19.28,22.25,11.1,18.93
217069,Trim25,1125.3333,929.6667,3810.3333,331.43,235.7267,170.51,1619.9333,1384.2933,1696.5333
217082,Hlf,2247.6667,2287,1455.6667,63.325,51.945,31.13,23.91,36.48,48.625
217109,Utp18,487.3333,455.3333,911,409.195,517.73,425.91,545.015,248.66,434.895
217119,Xylt2,587.3333,557.3333,1177,71.19,71.01,106.21,72.64,95.37,110.85
217122,Gm11545,0.66667,2,41,3.34,10.89,6.03,9.27,8.59,4.69
217125,Samd14,123,112.3333,214,82.34,56.29,110.2,222.81,164.79,92.25
217127,Kat7,1190,1132.3333,2349.3333,173.1367,193.6633,222.6967,170.8633,191.2467,183.3167
217138,Prr15l,12.6667,0.66667,0.66667,77.38,54.19,43.58,60.39,60,44.09
217140,Scrn2,232,259,188.6667,46.05,38.82,39.38,43.685,47.475,36.79
217143,Gpr179,1.6667,1.6667,11,1,1.62,1,1.74,1,1
217149,Cisd3,3019,3058.3333,931,939.33,965.37,577.65,420.15,938.74,1456.62
217154,Stac2,5.3333,3.3333,233,45.83,23.7,265.54,477.71,125.52,275.56
217166,Nr1d1,2616,2839.6667,3013.6667,224.03,147.66,367.88,177.51,312.53,170.01
217169,Tns4,24.3333,10,74,19.48,22.105,19.92,12.565,16.86,16.22
217194,Klhl11,136.6667,133.6667,272,125.68,94.21,115.685,127.355,162.365,97.71
217198,Plekhh3,1805.6667,1778,674,90.81,116.89,79.01,213.85,110.19,95.99
217201,Rundc1,556.6667,480,809.3333,259.41,221.24,216.79,217.37,207.44,260.06
217203,Tmem106a,703.6667,732,1215.3333,210.79,103.91,151.055,496.17,326.705,500.74
217207,Dhx8,717,592.3333,1572.3333,197.58,266.93,293.25,214.63,204.86,252.08
217212,Pyy,0,0,0,54.82,22.52,61.39,46.9,28.87,29.66
217214,Nags,0,0,0,20.01,32.46,29.7,17.55,18.83,22.32
217216,BC030867,1.3333,0.33333,22,55.43,87.91,83.62,81.65,85.9,44.03
217217,Asb16,20,7.3333,0.66667,28.83,42.09,13.67,16.98,38.6,5.06
217218,Atxn7l3,1263.3333,1242,2595.6667,2123.5,1851.49,2653.7,1831.95,1609.13,1962.13
217219,Fam171a2,50.3333,36.6667,109.3333,7.4333,2.7667,6.45,14.8733,12.88,11.9067
217232,Cdc27,1198.6667,1078.3333,2402,598.3425,486.365,411.5775,390.1675,271.7675,494.2025
217258,Abca8a,1428,1366,2908.3333,130.76,87.99,61.28,68,158.76,74.58
217262,Abca9,356.3333,266,1228.6667,31.83,19.875,16.175,11.21,17.87,27.65
217265,Abca5,255.3333,258,389,117.81,225.615,293.505,94.1,119.425,205.8
217294,BC006965,18,1.3333,0,10.5667,4.4633,4.5667,10.52,4.4567,8.86
217303,Cd300a,49,37.3333,485.6667,23.985,19.56,13.27,21.51,21.735,31.35
217304,Cd300lb,17.3333,13,167,9.77,17.26,6.65,126.05,28.69,1.84
217305,Cd300ld,81.6667,59.3333,481,45.25,33.42,57.07,32.67,37.99,37.63
217310,Hid1,134,71,625.6667,19.245,21.39,17.285,41.035,27.145,20.83
217316,Slc16a5,2.6667,8.3333,332.6667,20.235,25.655,15.805,19.61,14.495,28.41
217325,Llgl2,182,182,449.6667,44.47,50.24,45.17,38.28,71.01,34.97
217331,Unk,256.6667,259.6667,929.6667,221.12,190.67,294.09,203.17,326.45,257.48
217333,Trim47,262.6667,218,642.3333,280.54,500.05,516.13,517.95,453.11,294.54
217335,Fbf1,407.3333,401.6667,773.3333,190.64,210.66,239.75,287.3,245.68,240.41
217337,Srp68,1507.3333,1321.3333,2207.3333,951.44,1410.28,1499.74,1072.47,1071.97,1237.4
217340,Rnf157,26.3333,29.6667,389.3333,30.9,43.638,44.986,38.83,44.47,40.032
217341,Qrich2,1.3333,2.6667,2.6667,9.63,11.49,13.87,14.56,22.27,10.45
217342,Ube2o,696,654.3333,992,334.17,276.84,469.43,438.27,376.32,509.95
217344,Rhbdf2,432,437,990.6667,109.01,48.43,66.7,25.73,80.89,3.95
217351,Tnrc6c,765.6667,809,2701.6667,197.5167,212.1667,265.2367,200.79,148.2267,250.75
217353,Tmc6,352,287,1771.3333,30.62,74.29,100.86,43.35,121.58,32.69
217356,Tmc8,68.6667,70.3333,987.3333,90.54,76.34,86.77,81.33,95.91,84.23
217364,Engase,256.6667,231,626.6667,21.82,43.72,28.08,15.47,22.09,21.52
217365,Nploc4,2352,2096,2577.3333,1178.58,985.51,1351.48,1702.72,1172.27,1166.84
217366,Lrrc45,322,315.3333,865.3333,115.41,193.16,254.03,178.31,220.78,178.15
217369,Uts2r,20,10,0.66667,7.03,11,9.14,22.01,18.14,8.59
217370,BC017643,375,330,2210.3333,226.025,340.795,342.25,209.82,270.18,313.445
217371,Rab40b,218.3333,172.6667,230,72.155,161,36.355,28.6,50.53,64.86
217378,Dnajc27,237,225.6667,491,38.355,42.485,66.69,42.99,31.44,37.15
217379,Ubxn2a,2820,2830.3333,1596.6667,715.65,612.275,776.675,458.02,357.55,681.81
217410,Trib2,387.3333,389,1772.6667,110.7,102.37,75.1633,131.7367,132.49,239.45
217430,Pqlc3,374,374.6667,924.3333,943.42,555.53,727.69,373.03,327.24,568.45
217431,Nol10,289.6667,233.3333,585.3333,501.35,261.71,383.44,563.7,263.12,324.91
217449,Trappc12,795.6667,732.6667,1516.3333,88.8725,92.6875,108.58,76.755,81.445,70.465
217463,Snx13,1637,1617,2068,423.3367,350.74,368.1,453.43,256.71,399.03
217473,Ankmy2,722.3333,708,1032.6667,181.2033,139.2033,154.7033,164.6833,107.5833,155.9833
217480,Dgkb,10.3333,11,18.6667,10.4267,18.5033,14.1367,15.4733,18.35,16.9433
217517,Stxbp6,283,328,310,15.79,59.96,18.33,105.09,50.815,67.345
217558,G2e3,185.6667,197.3333,686.3333,137.5367,157.5333,153.1233,166.1767,62.7467,194.8867
217578,Baz1a,563.6667,498,2527.3333,711.28,463.185,663.84,860.24,233.45,595.84
217588,Mbip,180.6667,197.3333,393.6667,252.54,257.98,224.21,347.74,187.96,240.42
217615,Ctage5,2532,2232.3333,3536.3333,1300.84,993.25,1436.83,962.91,903.35,1246.75
217648,Gm527,53,59.3333,70,54.09,67.98,30.34,42.92,22.3,46.74
217653,Mis18bp1,11.3333,10,108.3333,23.24,25.0675,25.6925,30.425,35.215,36.7975
217664,Mgat2,796,718.6667,1724.3333,864.45,815.705,1624.08,886.645,269.89,816.245
217666,L2hgdh,1513,1509,628.6667,211.37,253.18,182.79,210.51,135.85,218.24
217682,Plekhd1,2,1.3333,0.66667,1.17,1,1.76,11.2,6.83,10.79
217684,4933426M11Rik,1566.6667,1495,3010,1255.37,882.76,1351.31,1001.51,738.85,827.25
217692,Sipa1l1,2127.3333,1960.6667,2782,168.345,121.6375,155.7775,470.5875,296.6925,495.5
217695,Zfyve1,693.6667,657,1300.3333,111.155,130.72,189.83,165.135,126.92,126.71
217698,Acot5,0.33333,0,0,71.61,33.09,40.42,46.56,54.36,151.14
217700,Acot6,54,39.3333,59,78.48,56.93,78.58,49.355,58.6,72.335
217707,Coq6,3511,3746.3333,788.6667,525.16,344.79,306.91,365.25,283.38,389.13
217708,Lin52,441,541.3333,490.3333,169.8,139.5533,130.5267,103.54,84.1367,100.7267
217715,Eif2b2,494.3333,376.6667,999,886.75,550.2767,1313.2433,582.1533,442.18,565.7733
217716,Mlh3,364.6667,313.3333,709.3333,71.52,45,89.53,43.6,23.68,37.32
217718,Nek9,4342,4010.3333,5015.3333,1448.71,1155.39,2016.2,1275.77,1108.38,1379.82
217721,Mfsd7c,10.3333,7,48.6667,70.87,50.4,54.19,59.67,67.99,72.22
217733,Tmem63c,2,0,4,25.85,26.33,34.37,9.15,23.05,11.62
217734,Pomt2,504.3333,466,525,121.425,116.325,164.57,136.1,161.715,125.72
217737,Ahsa1,1815.6667,1767.6667,2093,664.345,404.215,499.695,703.93,544.945,601.045
217779,Lysmd1,79.6667,73.3333,128,43.11,63.84,44.78,42.3,53.83,46.08
217826,Kcnk13,19,6.3333,87.6667,4.875,10.66,8.745,5.775,8.665,13.04
217827,Nrde2,272.6667,279.3333,778,50.31,47.755,64.42,71.145,50.115,77.975
217830,9030617O03Rik,1422.6667,1250,1270.3333,433.02,208.7,202.22,290.03,174.28,312.38
217835,Rin3,359.6667,381.6667,1964,48.52,35.91,21.41,33.77,100.97,44.09
217837,Itpk1,4031.6667,3978.3333,1152,224.365,229.67,362.74,1141.11,1152.425,962.195
217843,Unc79,1,1.3333,11,1,1,1,1,1.62,1
217845,Ifi27l2b,33,30.6667,4,85.86,23.69,15.24,63.77,108.21,151.75
217847,Serpina10,0,0.33333,430.3333,5.29,18.36,6.83,18.55,16.76,9.95
217864,Rcor1,364.6667,349.6667,949.3333,475.9567,437.0833,582.7667,564.3467,201.7933,368.69
217866,Cdc42bpb,2890.3333,3024,2797.3333,209.98,81.91,296.8,235.31,136.24,232.21
217869,Eif5,7242,7455,8181.3333,2560.678,1418.044,1993.774,2819.838,796.694,1991.402
217882,Cep170b,371.3333,319.3333,533,886.75,851.57,1716.52,1022.62,806.91,605.45
217887,BC022687,23.3333,22.6667,41.6667,87.28,121.55,135.1,180.55,96.345,63.245
217893,Pacs2,1592.3333,1558,2639.3333,81.33,43.945,122.065,119.915,51.255,68.605
217935,Wdr60,440.6667,435.3333,346,209.63,211.29,228.63,231.2,218.83,194.43
217944,Rapgef5,338.3333,427,638.3333,15.0133,15.0167,14.9933,22.43,25.1233,18.18
217946,Cdca7l,17.6667,15,338.3333,152.96,90.11,145.54,118.59,87.15,151.3
217951,Tmem196,0,0,0.66667,6.83,1.79,1.37,1.7,3.76,5.23
217980,Larp4b,1444.3333,1423.6667,2294,1759.945,1738.93,2613.8,1672.12,1028.555,1550.51
217995,Heatr1,532.3333,346.6667,1651,279.81,194.04,226.7533,262.83,159.2867,264.69
218030,Pou6f2,0,0,0,27.625,48.965,15.315,5.45,30.865,31.015
218035,Vps41,1832,1740.6667,2828.3333,796.7467,795.1467,761.76,576.5767,464.4033,856.2
218038,Amph,6.6667,5.3333,45,1.67,5.08,13.82,2.61,3.5,5.23
218100,Zfp322a,596.6667,644,1019.6667,208.28,279.125,243.395,254.46,111.02,317.05
218103,Slc17a2,0.33333,0,0,8.365,10.715,2.82,5.375,8.895,5.31
218121,Mboat1,8,5.6667,212.6667,11.685,11.525,15.47,6.99,20.42,13.87
218138,Gmds,111.6667,83.3333,287.6667,150.19,402.67,236.29,139.93,188.765,213.35
218194,Phactr1,75.3333,74.3333,196.3333,20.8325,28.17,40.235,21.235,18.0325,19.525
218203,Mylip,1317.3333,1268.6667,3322,386.56,371.85,354.97,331.59,190.43,223.64
218210,Nup153,974.6667,866,3452.3333,488.6633,513.2933,458.1933,542.35,240.4733,370.2467
218214,Kdm1b,623,553.6667,1132,154.38,104.21,108.97,175.95,66.2,153.77
218215,Rnf144b,927.6667,1033,691,371.01,409.65,313.25,67.26,237.74,117.88
218232,Ptpdc1,198.6667,189,350.6667,94.936,89.82,100.742,73.604,83.552,48.782
218236,Fam120a,5505,5448.3333,6522.6667,1676.85,1832.795,2104.41,1853.7025,1256.1,1811.725
218271,B4galt7,312,319,641,303.85,261.77,289.29,330.63,280.64,215.54
218294,Cdc14b,469.6667,568.3333,466.3333,224.225,367.29,305.36,351.055,226.02,250.615
218311,Zfp455,35.6667,36.6667,140.3333,9.74,22.23,15.4,41.99,12.55,13.31
218314,Zfp595,89.6667,92.3333,384.6667,102.35,96.62,99.93,67.165,143.165,73.485
218335,Clptm1l,2526,2466.6667,3693.6667,2545.91,2264.95,1693.49,1985.31,2052.86,2560.8
218341,Rfesd,499.3333,487,397.6667,238.66,270.02,200.95,111.705,207.135,187.14
218343,Ttc37,842,818.3333,1217.3333,174.955,221.925,148.535,155.25,180.36,178.315
218397,Rasa1,1146.3333,1064.6667,2298,510.4933,382.85,303.2033,543.1533,243.27,405.87
218440,Ankrd34b,1,1.3333,0.66667,2.04,1,5.76,4.35,9.78,21.72
218441,Zfyve16,635,654,981.6667,210.08,154.59,121.42,161.39,117.6,156
218442,Serinc5,438.6667,437.6667,1262,357.21,477.57,360.92,327.65,485.14,730.74
218454,Lhfpl2,100,100.6667,1666,570.5375,768.31,525.155,961.0475,622.325,1002.745
218460,Wdr41,718.6667,694,1016.3333,89.06,80.72,52.645,81.36,82.37,76.925
218461,Pde8b,37,34,70,51.89,27.055,38.06,64.55,36.975,43.38
218490,Btf3,2902.3333,2716.6667,5251.6667,4204.8167,4264.28,3788.3,4104.56,4379.52,3608.53
218503,Fcho2,1790,1949.6667,2601.6667,239.765,286.475,215.045,210.64,138.665,273.995
218506,Mrps27,807.3333,846.6667,475.6667,257.48,250.23,166.86,220.2,258.24,265.4
218518,Marveld2,12.6667,12.6667,155,10.6,15.99,12.28,4.72,14.6,9.9
218543,Srek1,759.6667,790.6667,1683.6667,187.888,139.85,139.018,208.61,115.95,170.958
218544,Sgtb,98.3333,105.6667,117.3333,210.5,351.7,427.64,360.47,135.62,278.6
218581,Depdc1b,1.6667,2,57.6667,15.94,22.16,13.67,2.71,12,11.37
218613,Mier3,497.3333,541.6667,863.6667,338.91,206.2,221.04,387.04,72.91,255.74
218624,Il31ra,2.6667,2,24.3333,10.865,11.21,7.725,22.59,22.99,7.76
218629,Dhx29,507.6667,393.6667,1027.6667,205.39,150.875,125.27,188.685,144.63,200.645
218630,Ccno,55.3333,60.3333,27.6667,156.07,101.25,114.42,102.54,83.87,89.36
218639,Arl15,334,344,658.6667,231.675,231.075,151.185,102.335,173.285,195.265
218693,Paip1,1176.3333,1176,1505,425.0375,322.6425,327.36,603.96,278.775,474.91
218699,Pxk,998.6667,956,3149.6667,153.27,405.26,226.07,169.38,336.78,245.64
218734,3830406C13Rik,691.6667,626.6667,1073.6667,224.5667,107.95,128.5233,147.9467,119.4633,200.4967
218756,Slc4a7,610,615.3333,1758,410.9033,350.6367,297.0667,543.1667,313.4733,370.48
218763,Lrrc3b,28,20,55,22.21,22.29,12.58,25.92,16.2,20.46
